#{"t_start": 1650888470.1980486, "env_id": "SW-v0"}
r,l,t
1.0,25,118.487082
1.0,18,118.503677
1.0,14,118.516254
1.0,22,118.536413
1.0,12,118.547363
1.0,10,118.556721
1.0,10,118.565845
1.0,22,118.585863
1.0,14,118.598695
1.0,16,118.613218
1.0,15,118.626982
1.0,16,118.641531
1.0,14,118.654327
1.0,14,118.666988
1.0,10,118.676049
1.0,12,118.686768
1.0,13,118.698395
1.0,8,118.705671
1.0,27,118.730004
1.0,16,118.744411
1.0,10,118.753615
1.0,16,118.768115
1.0,12,118.778893
1.0,20,118.796961
1.0,10,118.805993
1.0,14,118.818626
1.0,8,118.826008
1.0,16,118.840778
1.0,16,118.856592
1.0,20,118.875458
1.0,12,118.887113
1.0,16,118.90239
1.0,12,118.913496
1.0,12,118.925027
1.0,16,118.939779
1.0,16,118.954747
1.0,26,118.979143
1.0,22,119.000029
1.0,14,119.013003
1.0,14,119.026248
1.0,13,119.038933
1.0,14,119.052184
1.0,26,119.076844
1.0,18,119.093498
1.0,18,119.109773
1.0,14,119.122396
1.0,12,119.133328
1.0,10,119.142469
1.0,12,119.15322
1.0,14,119.165964
1.0,15,119.179644
1.0,18,119.195821
1.0,10,119.204884
1.0,16,119.219801
1.0,16,119.23485
1.0,20,119.254269
1.0,12,119.265742
1.0,16,119.280722
1.0,22,119.301908
1.0,14,119.315096
1.0,12,119.326892
1.0,8,119.334711
1.0,24,119.3575
1.0,12,119.368943
1.0,12,119.380071
1.0,12,119.391542
1.0,14,119.404831
1.0,28,119.430619
1.0,22,119.451576
1.0,12,119.462737
1.0,14,119.476241
1.0,12,119.487509
1.0,10,119.496672
1.0,14,119.509811
1.0,20,120.708622
1.0,14,120.723323
1.0,12,120.735738
1.0,12,120.747711
1.0,12,120.759482
1.0,10,120.769228
1.0,12,120.780749
1.0,8,120.788297
1.0,16,120.803134
1.0,12,120.814054
1.0,12,120.824948
1.0,12,120.835643
1.0,8,120.842755
1.0,12,120.853337
1.0,10,120.861967
1.0,12,120.872305
1.0,12,120.882724
1.0,8,120.889696
1.0,18,120.905228
1.0,10,120.914073
1.0,10,120.92312
1.0,14,120.935632
1.0,14,120.947942
1.0,8,120.955096
1.0,13,120.966688
1.0,14,120.979019
1.0,12,120.989712
1.0,8,120.996937
1.0,16,121.011064
1.0,14,121.023512
1.0,14,121.035905
1.0,10,121.044839
1.0,12,121.055496
1.0,16,121.069951
1.0,18,121.085986
1.0,10,121.094878
1.0,14,121.107275
1.0,16,121.121707
1.0,16,121.136018
1.0,8,121.143178
1.0,18,121.159199
1.0,12,121.169979
1.0,12,121.180823
1.0,8,121.188026
1.0,14,121.200623
1.0,12,121.211346
1.0,13,121.223212
1.0,16,121.237714
1.0,16,121.252082
1.0,20,121.269941
1.0,14,121.282521
1.0,8,121.289652
1.0,15,121.303235
1.0,14,121.315929
1.0,10,121.324907
1.0,10,121.333945
1.0,11,121.343998
1.0,16,121.358421
1.0,12,121.369176
1.0,8,121.376407
1.0,16,121.390664
1.0,8,121.39785
1.0,18,121.413946
1.0,14,121.426564
1.0,8,121.433828
1.0,10,121.44275
1.0,10,121.451735
1.0,16,121.466269
1.0,12,121.477338
1.0,12,121.488014
1.0,16,121.502397
1.0,12,121.513355
1.0,12,121.524155
1.0,12,121.534852
1.0,14,121.547437
1.0,10,121.556278
1.0,10,121.564747
1.0,8,121.571483
1.0,16,121.584734
1.0,14,121.596424
1.0,10,121.605157
1.0,13,121.616219
1.0,18,121.631414
1.0,15,121.644041
1.0,8,121.650784
1.0,14,121.662541
1.0,14,121.674261
1.0,10,121.682981
1.0,14,121.697504
1.0,10,121.708547
1.0,8,121.71626
1.0,14,121.729626
1.0,10,121.738823
1.0,12,121.750437
1.0,10,121.759706
1.0,8,121.767095
1.0,17,121.782835
1.0,8,121.790076
1.0,8,121.797075
1.0,14,121.810209
1.0,12,121.821094
1.0,16,121.835801
1.0,8,121.843234
1.0,12,121.853928
1.0,9,121.862153
1.0,14,121.876062
1.0,10,121.885449
1.0,20,121.903693
1.0,25,121.926046
1.0,18,121.94199
1.0,20,121.960435
1.0,16,121.975078
1.0,12,121.986652
1.0,10,121.995563
1.0,10,122.004892
1.0,10,122.014102
1.0,22,122.034291
1.0,10,122.043605
1.0,10,122.052688
1.0,19,122.070635
1.0,20,122.088614
1.0,14,122.101212
1.0,12,122.111945
1.0,8,122.119202
1.0,16,122.133215
1.0,8,122.140285
1.0,18,122.155962
1.0,10,122.164727
1.0,14,122.177043
1.0,10,122.185844
1.0,12,122.196308
1.0,10,122.205251
1.0,14,122.217525
1.0,20,122.234895
1.0,12,122.245381
1.0,12,122.255851
1.0,11,122.265181
1.0,16,122.278203
1.0,20,122.294127
1.0,20,122.310139
1.0,12,122.319764
1.0,8,122.326205
1.0,8,122.332522
1.0,22,122.350252
1.0,9,122.357462
1.0,12,122.367172
1.0,10,122.3754
1.0,8,122.381835
1.0,8,122.388159
1.0,8,122.394478
1.0,10,122.404061
1.0,12,122.413957
1.0,14,122.426676
1.0,12,122.438004
1.0,10,122.446525
1.0,14,122.459244
1.0,12,122.470524
1.0,16,122.485751
1.0,9,122.49368
1.0,10,122.502602
1.0,12,122.512996
1.0,14,122.525401
1.0,14,122.867104
1.0,18,122.887502
1.0,8,122.894902
1.0,22,122.914257
1.0,10,122.923091
1.0,8,122.929929
1.0,17,122.944296
1.0,14,122.956516
1.0,14,122.968658
1.0,10,122.977265
1.0,28,123.001208
1.0,20,123.018862
1.0,14,123.03128
1.0,14,123.044238
1.0,20,123.062488
1.0,20,123.080507
1.0,26,123.104081
1.0,10,123.112977
1.0,14,123.125404
1.0,25,123.147765
1.0,10,123.157225
1.0,28,123.183516
1.0,18,123.200263
1.0,20,123.218828
1.0,15,123.232646
1.0,18,123.249751
1.0,24,123.272126
1.0,16,123.286616
1.0,25,123.308923
1.0,28,123.333995
1.0,18,123.350235
1.0,18,123.366359
1.0,20,123.384228
1.0,12,123.394965
1.0,14,123.407577
1.0,20,123.42555
1.0,14,123.438028
1.0,26,123.461119
1.0,12,123.471843
1.0,16,123.486258
1.0,18,123.502268
1.0,18,123.518438
1.0,18,123.534343
1.0,16,123.548515
1.0,20,123.568252
1.0,18,123.584356
1.0,16,123.598916
1.0,25,123.62147
1.0,24,123.642761
1.0,29,123.668591
1.0,18,123.684625
1.0,16,123.69919
1.0,10,123.707892
1.0,12,123.718671
1.0,20,123.736484
1.0,14,123.749077
1.0,14,123.761594
1.0,14,123.774023
1.0,12,123.784677
1.0,14,123.797078
1.0,16,123.811475
1.0,14,123.823985
1.0,20,123.841794
1.0,20,123.859586
1.0,18,123.875633
1.0,26,123.898691
1.0,10,123.907633
1.0,8,123.914802
1.0,12,123.925446
1.0,12,123.936106
1.0,20,123.954042
1.0,22,123.973683
1.0,38,124.007694
1.0,18,124.023866
1.0,10,124.032798
1.0,14,124.044098
1.0,14,124.055934
1.0,20,124.073781
1.0,22,124.093142
1.0,12,124.103738
1.0,12,124.114009
1.0,18,124.128608
1.0,8,124.135078
1.0,12,124.144721
1.0,20,124.160857
1.0,14,124.172114
1.0,22,124.189905
1.0,10,124.197975
1.0,16,124.210845
1.0,18,124.225188
1.0,16,124.237983
1.0,18,124.252255
1.0,16,124.26511
1.0,14,124.276287
1.0,24,124.295426
1.0,12,124.305152
1.0,16,124.318749
1.0,18,124.333194
1.0,10,124.341598
1.0,16,124.355482
1.0,10,124.364233
1.0,21,124.382643
1.0,8,124.389743
1.0,14,124.402082
1.0,14,124.414496
1.0,33,124.444239
1.0,26,124.467381
1.0,16,124.481698
1.0,14,124.494343
1.0,16,124.509018
1.0,22,124.529096
1.0,31,124.557209
1.0,12,124.569558
1.0,12,124.581786
1.0,27,124.60641
1.0,14,124.619089
1.0,24,124.640977
1.0,25,124.663692
1.0,16,125.758821
1.0,12,125.77298
1.0,16,125.789646
1.0,12,125.801856
1.0,14,125.815767
1.0,16,125.832201
1.0,14,125.845719
1.0,20,125.871137
1.0,8,125.882481
1.0,20,125.906793
1.0,12,125.929274
1.0,16,125.955538
1.0,20,125.976586
1.0,20,125.996764
1.0,20,126.016703
1.0,10,126.026842
1.0,16,126.042532
1.0,14,126.056137
1.0,12,126.068078
1.0,16,126.083754
1.0,22,126.105317
1.0,14,126.126146
1.0,18,126.146253
1.0,20,126.167082
1.0,10,126.178269
1.0,12,126.19121
1.0,10,126.201591
1.0,18,126.221765
1.0,18,126.241528
1.0,20,126.262285
1.0,10,126.272824
1.0,8,126.28055
1.0,24,126.303811
1.0,14,126.316776
1.0,10,126.326262
1.0,14,126.339166
1.0,12,126.350014
1.0,8,126.35723
1.0,20,126.375396
1.0,10,126.384486
1.0,10,126.393421
1.0,8,126.400573
1.0,20,126.418125
1.0,25,126.439852
1.0,12,126.450441
1.0,12,126.46103
1.0,10,126.46976
1.0,10,126.47861
1.0,23,126.502996
1.0,8,126.511207
1.0,12,126.523159
1.0,14,126.536561
1.0,14,126.550244
1.0,18,126.568857
1.0,12,126.580119
1.0,16,126.594738
1.0,10,126.606885
1.0,10,126.61774
1.0,20,126.636085
1.0,10,126.645127
1.0,12,126.656191
1.0,18,126.672351
1.0,18,126.690306
1.0,8,126.697986
1.0,14,126.711425
1.0,24,126.737136
1.0,21,126.757872
1.0,18,126.774061
1.0,14,126.786455
1.0,16,126.801739
1.0,10,126.811376
1.0,10,126.820365
1.0,10,126.82918
1.0,10,126.837975
1.0,24,126.859295
1.0,20,126.876659
1.0,10,126.885388
1.0,8,126.892313
1.0,12,126.902751
1.0,26,126.92534
1.0,10,126.934192
1.0,18,126.950222
1.0,11,126.960113
1.0,8,126.967337
1.0,12,126.97825
1.0,16,126.99262
1.0,12,127.00337
1.0,16,127.017786
1.0,8,127.025052
1.0,22,127.045124
1.0,20,127.063329
1.0,16,127.078519
1.0,18,127.095667
1.0,18,127.112405
1.0,18,127.128995
1.0,16,127.143517
1.0,12,127.154566
1.0,16,127.169223
1.0,16,127.184012
1.0,12,127.195089
1.0,10,127.204416
1.0,12,127.215438
1.0,18,127.232211
1.0,12,127.243354
1.0,12,127.254605
1.0,14,127.267705
1.0,20,127.286274
1.0,12,127.297223
1.0,16,127.312195
1.0,14,127.325016
1.0,25,127.347883
1.0,12,127.360321
1.0,12,127.371688
1.0,12,127.382742
1.0,20,127.401073
1.0,16,127.415738
1.0,10,127.4249
1.0,22,127.444881
1.0,14,127.457598
1.0,14,127.470434
1.0,22,127.490674
1.0,8,127.497983
1.0,12,127.508931
1.0,12,127.519809
1.0,12,127.530693
1.0,22,127.55075
1.0,12,127.561585
1.0,14,127.574342
1.0,16,127.589103
1.0,12,127.600209
1.0,8,127.607625
1.0,18,127.625251
1.0,8,127.632823
1.0,26,127.656519
1.0,12,127.666713
1.0,10,127.674845
1.0,16,127.687748
1.0,10,127.695797
1.0,8,127.702513
1.0,8,127.709211
1.0,12,127.719319
1.0,10,127.727677
1.0,8,127.73438
1.0,10,128.987309
1.0,14,129.002182
1.0,14,129.016548
1.0,12,129.02875
1.0,21,129.049156
1.0,8,129.056823
1.0,12,129.068744
1.0,14,129.082141
1.0,10,129.091429
1.0,8,129.098844
1.0,12,129.109852
1.0,18,129.126204
1.0,12,129.137006
1.0,12,129.147588
1.0,15,129.160789
1.0,10,129.169649
1.0,14,129.181749
1.0,8,129.188767
1.0,10,129.197397
1.0,10,129.206045
1.0,12,129.216396
1.0,10,129.224926
1.0,15,129.237593
1.0,12,129.247851
1.0,12,129.257907
1.0,12,129.268006
1.0,15,129.280705
1.0,18,129.295809
1.0,8,129.302437
1.0,12,129.312383
1.0,14,129.324213
1.0,10,129.332525
1.0,16,129.345797
1.0,16,129.359071
1.0,10,129.367414
1.0,10,129.375641
1.0,14,129.387137
1.0,12,129.396988
1.0,14,129.408521
1.0,12,129.418493
1.0,12,129.428365
1.0,10,129.436593
1.0,24,129.456209
1.0,10,129.464453
1.0,14,129.475922
1.0,8,129.482532
1.0,12,129.492424
1.0,8,129.499252
1.0,12,129.509215
1.0,12,129.519239
1.0,12,129.529166
1.0,12,129.539189
1.0,14,129.551365
1.0,17,129.565163
1.0,8,129.571803
1.0,22,129.589654
1.0,14,129.600913
1.0,16,129.613778
1.0,10,129.621835
1.0,16,129.635072
1.0,12,129.64573
1.0,19,129.662107
1.0,18,129.67733
1.0,14,129.689002
1.0,16,129.702159
1.0,10,129.710452
1.0,12,129.720414
1.0,20,129.736832
1.0,12,129.746944
1.0,10,129.755083
1.0,20,129.771333
1.0,16,129.784229
1.0,10,129.792436
1.0,18,129.807193
1.0,14,129.818835
1.0,11,129.828035
1.0,18,129.843015
1.0,18,129.85772
1.0,18,129.872624
1.0,10,129.881044
1.0,10,129.889997
1.0,8,129.89667
1.0,14,129.908412
1.0,8,129.914996
1.0,14,129.926551
1.0,16,129.939722
1.0,10,129.947927
1.0,12,129.957744
1.0,14,129.969133
1.0,8,129.975744
1.0,12,129.985543
1.0,12,129.9952
1.0,17,130.008867
1.0,14,130.020265
1.0,14,130.031655
1.0,14,130.043015
1.0,12,130.0528
1.0,16,130.065756
1.0,14,130.077079
1.0,10,130.08517
1.0,12,130.095056
1.0,14,130.106297
1.0,12,130.116003
1.0,12,130.125647
1.0,10,130.133763
1.0,12,130.143442
1.0,14,130.154819
1.0,20,130.171135
1.0,10,130.179259
1.0,10,130.1874
1.0,16,130.20061
1.0,14,130.212137
1.0,18,130.226908
1.0,14,130.238231
1.0,16,130.251119
1.0,12,130.260844
1.0,18,130.275436
1.0,18,130.289944
1.0,12,130.299675
1.0,18,130.314222
1.0,12,130.323875
1.0,12,130.333514
1.0,10,130.341573
1.0,8,130.348033
1.0,12,130.357753
1.0,10,130.366176
1.0,16,130.379309
1.0,17,130.392961
1.0,22,130.410557
1.0,8,130.417004
1.0,14,130.428286
1.0,10,130.43637
1.0,12,130.446187
1.0,14,130.457539
1.0,14,130.469001
1.0,12,130.478751
1.0,12,130.488594
1.0,10,130.49664
1.0,14,130.507904
1.0,8,130.514387
1.0,20,130.53047
1.0,12,130.540222
1.0,8,130.546718
1.0,12,130.557099
1.0,10,130.565482
1.0,10,130.573709
1.0,12,130.583539
1.0,12,130.593547
1.0,10,130.601709
1.0,10,130.609854
1.0,14,130.621243
1.0,12,130.630983
1.0,16,130.643822
1.0,16,130.656652
1.0,14,130.667904
1.0,11,130.677023
1.0,14,130.68858
1.0,8,131.898735
1.0,12,131.911891
1.0,14,131.927242
1.0,14,131.941759
1.0,15,131.956954
1.0,10,131.966831
1.0,12,131.978629
1.0,11,131.989197
1.0,12,132.000554
1.0,10,132.009871
1.0,14,132.02301
1.0,8,132.030419
1.0,16,132.044932
1.0,10,132.05397
1.0,8,132.061168
1.0,10,132.069824
1.0,14,132.081881
1.0,12,132.092452
1.0,10,132.101211
1.0,12,132.11156
1.0,16,132.125386
1.0,8,132.132371
1.0,10,132.141066
1.0,8,132.14801
1.0,14,132.159859
1.0,18,132.175043
1.0,8,132.181867
1.0,12,132.192037
1.0,14,132.203833
1.0,10,132.212266
1.0,10,132.220882
1.0,13,132.231722
1.0,14,132.243288
1.0,12,132.253482
1.0,12,132.263416
1.0,16,132.276673
1.0,18,132.291498
1.0,8,132.298169
1.0,14,132.309734
1.0,12,132.319652
1.0,15,132.331989
1.0,10,132.340524
1.0,10,132.34878
1.0,10,132.357151
1.0,10,132.365628
1.0,12,132.375652
1.0,8,132.382338
1.0,10,132.390924
1.0,8,132.397851
1.0,10,132.406677
1.0,14,132.418982
1.0,8,132.426045
1.0,12,132.436592
1.0,10,132.445167
1.0,12,132.455929
1.0,10,132.464961
1.0,20,132.482895
1.0,12,132.493557
1.0,9,132.501678
1.0,12,132.512547
1.0,12,132.523254
1.0,12,132.534019
1.0,12,132.544673
1.0,18,132.560922
1.0,16,132.575167
1.0,10,132.584299
1.0,8,132.591602
1.0,14,132.604218
1.0,12,132.615079
1.0,10,132.624109
1.0,8,132.631421
1.0,8,132.638598
1.0,14,132.651237
1.0,10,132.660134
1.0,10,132.669059
1.0,10,132.678085
1.0,8,132.68523
1.0,14,132.697791
1.0,12,132.708503
1.0,10,132.717429
1.0,18,132.733336
1.0,12,132.74407
1.0,12,132.754699
1.0,12,132.765378
1.0,10,132.774273
1.0,12,132.785052
1.0,10,132.793901
1.0,16,132.80801
1.0,12,132.818653
1.0,10,132.827502
1.0,12,132.838132
1.0,10,132.847005
1.0,12,132.857809
1.0,18,132.873961
1.0,14,132.886665
1.0,12,132.897346
1.0,11,132.907077
1.0,12,132.91783
1.0,9,132.925855
1.0,10,132.934893
1.0,16,132.949292
1.0,12,132.96016
1.0,12,132.970785
1.0,14,132.983466
1.0,10,132.992436
1.0,10,133.001475
1.0,12,133.012208
1.0,16,133.026672
1.0,12,133.037453
1.0,8,133.044574
1.0,18,133.060507
1.0,12,133.071056
1.0,18,133.087137
1.0,10,133.096019
1.0,12,133.106771
1.0,10,133.115722
1.0,12,133.1264
1.0,9,133.134377
1.0,8,133.141493
1.0,8,133.148596
1.0,8,133.155752
1.0,12,133.166349
1.0,14,133.178705
1.0,14,133.191167
1.0,14,133.203488
1.0,8,133.210565
1.0,14,133.223007
1.0,8,133.230197
1.0,20,133.248262
1.0,15,133.261785
1.0,15,133.275089
1.0,11,133.284874
1.0,12,133.295493
1.0,10,133.304468
1.0,16,133.318702
1.0,8,133.325785
1.0,8,133.332954
1.0,10,133.341763
1.0,18,133.35772
1.0,8,133.364932
1.0,10,133.373842
1.0,11,133.383768
1.0,8,133.390917
1.0,10,133.399755
1.0,8,133.40683
1.0,10,133.415713
1.0,8,133.422788
1.0,10,133.431625
1.0,8,133.438803
1.0,10,133.447697
1.0,16,133.461986
1.0,14,133.474525
1.0,12,133.485329
1.0,8,133.492549
1.0,12,133.503308
1.0,10,133.512266
1.0,12,133.523123
1.0,14,133.535805
1.0,11,133.545858
1.0,16,133.560543
1.0,12,133.571301
1.0,25,133.593568
1.0,14,133.606021
1.0,14,133.618715
1.0,12,133.629381
1.0,8,133.636521
1.0,8,133.64379
1.0,16,133.65798
1.0,12,133.66862
1.0,8,133.675871
1.0,10,133.684875
1.0,16,133.699256
1.0,14,133.711857
1.0,16,134.0486
1.0,26,134.073495
1.0,12,134.084653
1.0,26,134.10852
1.0,12,134.119492
1.0,20,134.137866
1.0,20,134.156117
1.0,20,134.174305
1.0,21,134.193489
1.0,16,134.207976
1.0,22,134.227895
1.0,10,134.236971
1.0,20,134.255148
1.0,25,134.277755
1.0,10,134.286821
1.0,25,134.309212
1.0,12,134.32024
1.0,14,134.332921
1.0,16,134.347327
1.0,20,134.365376
1.0,24,134.386655
1.0,18,134.402583
1.0,14,134.415145
1.0,16,134.429981
1.0,20,134.448028
1.0,18,134.464195
1.0,20,134.482174
1.0,24,134.503777
1.0,20,134.521804
1.0,29,134.547981
1.0,18,134.56485
1.0,18,134.579865
1.0,26,134.601968
1.0,18,134.617839
1.0,22,134.637455
1.0,14,134.649842
1.0,8,134.6569
1.0,12,134.667665
1.0,14,134.680152
1.0,12,134.690905
1.0,16,134.705119
1.0,12,134.715901
1.0,12,134.72685
1.0,20,134.744975
1.0,33,134.774215
1.0,22,134.794026
1.0,20,134.811866
1.0,24,134.833474
1.0,20,134.851236
1.0,18,134.867329
1.0,14,134.87991
1.0,24,134.901338
1.0,20,134.919374
1.0,25,134.942136
1.0,24,134.963621
1.0,20,134.981437
1.0,20,134.999141
1.0,14,135.011666
1.0,16,135.025878
1.0,10,135.034727
1.0,22,135.054308
1.0,10,135.063273
1.0,20,135.081179
1.0,16,135.095601
1.0,19,135.112642
1.0,8,135.119766
1.0,22,135.139426
1.0,16,135.153792
1.0,20,135.171976
1.0,18,135.188372
1.0,16,135.202826
1.0,14,135.215523
1.0,20,135.233317
1.0,18,135.249686
1.0,18,135.265477
1.0,12,135.275594
1.0,26,135.297171
1.0,22,135.315273
1.0,27,135.337536
1.0,10,135.345788
1.0,10,135.354028
1.0,22,135.372112
1.0,14,135.38378
1.0,14,135.395389
1.0,16,135.408344
1.0,14,135.419695
1.0,22,135.43721
1.0,8,135.443647
1.0,10,135.45174
1.0,14,135.462928
1.0,30,135.487316
1.0,16,135.500154
1.0,18,135.514648
1.0,25,135.534794
1.0,14,135.546194
1.0,16,135.561093
1.0,26,135.582138
1.0,10,135.590681
1.0,12,135.60028
1.0,25,135.620856
1.0,14,135.632467
1.0,13,135.643152
1.0,24,135.662867
1.0,18,135.677616
1.0,22,135.695652
1.0,22,135.713489
1.0,16,135.726255
1.0,24,135.745746
1.0,25,135.766594
1.0,8,135.773109
1.0,21,135.789969
1.0,16,135.802947
1.0,25,135.823069
1.0,16,136.938665
1.0,10,136.94843
1.0,10,136.957793
1.0,11,136.967955
1.0,16,136.982493
1.0,8,136.989737
1.0,24,137.012057
1.0,8,137.019349
1.0,18,137.035819
1.0,12,137.046586
1.0,10,137.055675
1.0,18,137.072346
1.0,22,137.092665
1.0,28,137.118787
1.0,8,137.126046
1.0,12,137.136973
1.0,16,137.151507
1.0,24,137.17324
1.0,12,137.184386
1.0,10,137.194645
1.0,16,137.209395
1.0,10,137.218747
1.0,8,137.226231
1.0,14,137.238886
1.0,10,137.248058
1.0,20,137.266431
1.0,18,137.283306
1.0,10,137.292886
1.0,16,137.307794
1.0,10,137.316938
1.0,12,137.328308
1.0,18,137.345019
1.0,20,137.363419
1.0,16,137.378397
1.0,20,137.396718
1.0,14,137.409494
1.0,20,137.427558
1.0,10,137.436904
1.0,22,137.457042
1.0,10,137.467124
1.0,12,137.478501
1.0,16,137.492768
1.0,18,137.509306
1.0,20,137.527433
1.0,18,137.544121
1.0,16,137.559602
1.0,8,137.566915
1.0,12,137.57747
1.0,12,137.588209
1.0,12,137.59872
1.0,20,137.618021
1.0,18,137.635033
1.0,14,137.647873
1.0,20,137.666163
1.0,12,137.677109
1.0,14,137.689958
1.0,22,137.70992
1.0,20,137.728245
1.0,10,137.737645
1.0,22,137.757697
1.0,12,137.768628
1.0,12,137.779732
1.0,10,137.788906
1.0,10,137.798437
1.0,20,137.816715
1.0,8,137.825168
1.0,8,137.833124
1.0,18,137.84972
1.0,14,137.86251
1.0,24,137.884748
1.0,10,137.894
1.0,12,137.904958
1.0,16,137.919458
1.0,18,137.936095
1.0,8,137.943406
1.0,16,137.958103
1.0,8,137.965655
1.0,16,137.980332
1.0,10,137.98948
1.0,15,138.003263
1.0,14,138.016298
1.0,8,138.023761
1.0,12,138.034794
1.0,10,138.044058
1.0,12,138.055219
1.0,18,138.071992
1.0,14,138.085
1.0,14,138.097975
1.0,12,138.109123
1.0,22,138.129432
1.0,14,138.142436
1.0,10,138.151634
1.0,15,138.165536
1.0,20,138.183867
1.0,10,138.192986
1.0,13,138.204799
1.0,17,138.220238
1.0,22,138.240692
1.0,19,138.258049
1.0,18,138.274637
1.0,18,138.291102
1.0,10,138.300388
1.0,18,138.317004
1.0,30,138.344471
1.0,18,138.361036
1.0,16,138.375881
1.0,14,138.388778
1.0,16,138.403367
1.0,10,138.412511
1.0,14,138.425589
1.0,18,138.440204
1.0,26,138.462553
1.0,22,138.481587
1.0,12,138.492303
1.0,16,138.506658
1.0,12,138.517255
1.0,24,138.53871
1.0,12,138.549615
1.0,12,138.560593
1.0,12,138.571391
1.0,16,138.58576
1.0,22,138.605662
1.0,16,138.620134
1.0,19,138.637306
1.0,18,138.653532
1.0,14,138.666088
1.0,10,138.675138
1.0,10,138.684097
1.0,28,138.708833
1.0,16,138.723171
1.0,16,138.737638
1.0,8,138.744931
1.0,8,138.752206
1.0,8,138.759418
1.0,14,138.771962
1.0,10,138.781059
1.0,19,138.797913
1.0,14,139.767344
1.0,12,139.778984
1.0,10,139.788648
1.0,11,139.798966
1.0,12,139.810442
1.0,10,139.820747
1.0,8,139.828402
1.0,14,139.841432
1.0,16,139.855935
1.0,16,139.870341
1.0,10,139.879152
1.0,8,139.886204
1.0,11,139.89573
1.0,16,139.909708
1.0,16,139.923435
1.0,12,139.933619
1.0,14,139.945834
1.0,16,139.959418
1.0,14,139.971293
1.0,14,139.982972
1.0,14,139.994525
1.0,22,140.012674
1.0,10,140.020951
1.0,12,140.030883
1.0,16,140.04414
1.0,14,140.055445
1.0,8,140.062129
1.0,8,140.069299
1.0,10,140.077672
1.0,14,140.089061
1.0,10,140.09711
1.0,12,140.106774
1.0,10,140.114884
1.0,8,140.121342
1.0,10,140.129426
1.0,8,140.135937
1.0,16,140.148873
1.0,14,140.160142
1.0,18,140.174673
1.0,14,140.185985
1.0,20,140.202071
1.0,8,140.20855
1.0,12,140.218339
1.0,10,140.226414
1.0,16,140.239435
1.0,17,140.253119
1.0,8,140.259644
1.0,12,140.269345
1.0,14,140.280655
1.0,12,140.29037
1.0,14,140.301704
1.0,14,140.313042
1.0,12,140.322774
1.0,14,140.334177
1.0,10,140.342304
1.0,16,140.355288
1.0,8,140.361764
1.0,14,140.373087
1.0,12,140.382794
1.0,10,140.390866
1.0,14,140.402205
1.0,12,140.411843
1.0,16,140.424781
1.0,14,140.436132
1.0,10,140.444232
1.0,8,140.450722
1.0,10,140.458829
1.0,12,140.4686
